FECHA_CORTE,DEPENDENCIA,ACTIVIDAD,FTE_FTO,TIPO_INGRESO,META,PROHIBIDA,TIPO_GASTO,RUBRO,PARTIDA_GASTO,NOMBRE,PIM,CERTIFICADO,EJECUCION
20230525,PN ALTO PURUS,INSTRUMENTOS DE PLANIFICACION Y DESARROLLO EN AREAS NATURALES PROTEGIDAS ELABORADOS,DyT,PdP,308,EST?NDAR,GO,VIATICOS,2.3.2.1.2.2,VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,"2,420.00","2,420.00",880.00
20230525,PN BAHUAJA SONENE,GESTION DEL PROGRAMA,RO,SERNANP,77,PROHIBIDA SERV BAS,GO,PROH. SERV. BASICO,2.3.2.2.1.2,SERVICIO DE AGUA Y DESAGUE,360.00,0.00,0.00
20230525,PN ICHIGKAT MUJA - CORDILLERA DEL CONDOR,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,96,PROH. MANT,GO,PROH. MANT VEH.,2.3.2.4.5.1,DE VEHICULOS,"9,039.00","3,000.00","3,000.00"
20230525,PN SIERRA DEL DIVISOR,GESTION DEL PROGRAMA,RO,SERNANP,65,PROHIBIDA SERV BAS,GO,PROH. SERV. BASICO,2.3.2.2.1.2,SERVICIO DE AGUA Y DESAGUE,744.00,735.40,566.50
20230525,PN TINGO MARIA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,PdP,332,EST?NDAR,GO,ALIMENTOS,2.3.1.1.1.1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,"7,400.00","7,400.00","4,700.00"
20230525,RC ASHANINKA,INSTRUMENTOS DE PLANIFICACION Y DESARROLLO EN AREAS NATURALES PROTEGIDAS ELABORADOS,DyT,PdP,345,EST?NDAR,GO,BOLETOS / ADQ. BIENES IMPR.,2.3.1.99.1.3,"LIBROS, DIARIOS, REVISTAS Y OTROS BIENES IMPRESOS NO VINCULADOS A ENSE?ANZA",800.00,800.00,787.00
20230525,RC EL SIRA,DESARROLLO DE ESPACIOS PARTICIPATIVOS PARA LA CONSERVACION DE LOS RECURSOS NATURALES,DyT,PdP,351,EST?NDAR,GO,PASAJES,2.3.2.1.2.1,PASAJES Y GASTOS DE TRANSPORTE,"1,500.00","1,500.00",0.00
20230525,RN LACHAY,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,RO,SERNANP,244,PROH. MANT,GO,PROH. MANT INFR.,2.3.2.4.2.1,"DE EDIFICACIONES, OFICINAS Y ESTRUCTURAS","24,000.00",0.00,0.00
20230525,RN MATSES,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,143,EST?NDAR,GO,GO,2.3.1.5.4.1,"ELECTRICIDAD, ILUMINACION Y ELECTRONICA",840.00,840.00,840.00
20230525,RN SALINAS Y AGUADA BLANCA,GESTION DEL PROGRAMA,RO,SERNANP,11,PLANILLA,CAS,CAS,2.3.2.8.1.1,CONTRATO ADMINISTRATIVO DE SERVICIOS,"198,660.00","198,660.00","87,604.75"
20230525,RN SAN FERNANDO,ELABORACION DE MAPAS DE ACTIVIDAD MINERA ILEGAL,RO,SERNANP,195,PROH. MANT,GO,PROH. MANT VEH.,2.3.2.4.5.1,DE VEHICULOS,"10,000.00","7,258.00","7,258.00"
20230525,RN TUMBES,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,161,EST?NDAR,GO,COMBUSTIBLE,2.3.1.3.1.1,COMBUSTIBLES Y CARBURANTES,"8,112.00","4,511.99","3,911.99"
20230525,SH PAMPA DE AYACUCHO,GESTION DEL PROGRAMA,RO,SERNANP,14,EST?NDAR,GO,SOAT,2.3.2.6.3.3,SEGURO OBLIGATORIO ACCIDENTES DE TRANSITO (SOAT),600.00,150.00,150.00
20230525,SN MANGLARES DE TUMBES,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,163,EST?NDAR,GO,GASES,2.3.1.3.1.2,GASES,182.00,160.00,158.00
20230525,ZR SANTIAGO COMAINA,ELABORACION DE MAPAS DE ACTIVIDAD MINERA ILEGAL,RO,SERNANP,191,EST?NDAR,GO,ALIMENTOS,2.3.1.1.1.1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,"2,304.00","1,804.00","1,000.00"
20230525,ZR SIERRA DIVISOR,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,145,PLANILLA,CAS,CAS,2.3.2.8.1.4,AGUINALDOS DE C.A.S.,"1,200.00","1,200.00",0.00
20230525,BP PAGAIBAMBA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,106,PLANILLA,CAS,CAS,2.3.2.8.1.1,CONTRATO ADMINISTRATIVO DE SERVICIOS,"18,480.00","18,480.00","7,200.95"
20230525,BP PUI PUI,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,PdP,280,EST?NDAR,GO,GO,2.3.1.8.1.99,OTROS PRODUCTOS SIMILARES,200.00,200.00,134.00
20230525,DGANP,GESTION DEL PROGRAMA,RO,SERNANP,40,EST?NDAR,GO,VIATICOS,2.3.2.1.2.2,VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,"27,350.00","27,350.00","26,902.72"
20230525,OA - UNIDADES OPERATIVAS,GESTION DEL PROGRAMA,DyT,PdP,50,EST?NDAR,GO,GO,2.3.1.5.4.1,"ELECTRICIDAD, ILUMINACION Y ELECTRONICA",170.00,170.00,168.10
20230525,PN GUEPPI - SEKIME,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,KFW,138,EST?NDAR,GO,GO,2.3.1.5.3.2,"DE COCINA, COMEDOR Y CAFETERIA","1,200.00",600.00,600.00
20230525,PN GUEPPI - SEKIME,SEGUIMIENTO Y EVALUACION DEL PROGRAMA,DyT,PdP,313,EST?NDAR,GO,LUBRICANTES,2.3.1.3.1.3,"LUBRICANTES, GRASAS Y AFINES",400.00,384.00,384.00
20230525,PN RIO ABISEO,GESTION DEL PROGRAMA,RO,SERNANP,79,EST?NDAR,GO,SOAT,2.3.2.6.3.3,SEGURO OBLIGATORIO ACCIDENTES DE TRANSITO (SOAT),"2,200.00","1,350.00",750.00
20230525,PN SIERRA DEL DIVISOR,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,KFW,144,EST?NDAR,GO,GO,2.3.1.7.1.1,ENSERES,760.00,760.00,755.00
20230525,PN TINGO MARIA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,PdP,332,PROH. SERV. VARIOS,GO,PROH. SERV.  PUBLIC/PERS NAT. Y JUR.,2.3.2.7.11.99,SERVICIOS DIVERSOS,"1,814.00","1,814.00",814.00
20230525,RC AIRO PAI,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,139,EST?NDAR,GO,GO,2.3.1.5.4.1,"ELECTRICIDAD, ILUMINACION Y ELECTRONICA","2,004.00",995.00,826.00
20230525,RC EL SIRA,DESARROLLO DE ESPACIOS PARTICIPATIVOS PARA LA CONSERVACION DE LOS RECURSOS NATURALES,DyT,PdP,351,EST?NDAR,GO,VIATICOS,2.3.2.1.2.2,VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,"3,000.00","3,000.00",0.00
20230525,RC TUNTANAIN,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,95,PLANILLA,CAS,CAS,2.3.2.8.1.4,AGUINALDOS DE C.A.S.,"1,800.00","1,800.00",0.00
20230525,RN MATSES,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DE RECURSOS RENOVABLES EN AREAS NATURALES PROTEGIDAS,DyT,KFW,172,PLANILLA,CAS,CAS,2.3.2.8.1.1,CONTRATO ADMINISTRATIVO DE SERVICIOS,"48,780.00","48,780.00","20,289.82"
20230525,RN PACAYA SAMIRIA,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,DyT,KFW,409,EQUIPAMIENTO,EQUIPAMIENTO,EQUIPAMIENTO,2.6.3.2.9.5,EQUIPOS E INSTRUMENTOS DE MEDICION,500.00,0.00,0.00
20230525,RN PACAYA SAMIRIA,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DE RECURSOS RENOVABLES EN AREAS NATURALES PROTEGIDAS,DyT,KFW,171,PROH. SERV. VARIOS,GO,PROH. SERV.  PUBLIC/PERS NAT. Y JUR.,2.3.2.7.11.99,SERVICIOS DIVERSOS,"1,500.00","1,500.00",0.00
20230525,RN PUCACURO,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DE RECURSOS RENOVABLES EN AREAS NATURALES PROTEGIDAS,DyT,KFW,410,EST?NDAR,GO,GO,2.3.1.5.99.99,OTROS,436.00,436.00,436.00
20230525,RN TITICACA,GESTION DEL PROGRAMA,RO,SERNANP,76,PROH. SERV. VARIOS,GO,PROH. SERV.  PUBLIC/PERS NAT. Y JUR.,2.3.2.7.11.99,SERVICIOS DIVERSOS,"4,200.00","1,850.00","1,500.00"
20230525,RP SUB CUENCA DEL COTAHUASI,GESTION DEL PROGRAMA,RO,SERNANP,12,EST?NDAR,GO,TALLERES,2.3.2.7.10.1,"SEMINARIOS ,TALLERES Y SIMILARES ORGANIZADOS POR LA  INSTITUCION",780.00,780.00,780.00
20230525,SN PAMPA HERMOSA,DESARROLLO DE ESPACIOS PARTICIPATIVOS PARA LA CONSERVACION DE LOS RECURSOS NATURALES,DyT,PdP,389,EQUIPAMIENTO,EQUIPAMIENTO,EQUIPAMIENTO,2.6.3.2.1.2,MOBILIARIO,"2,000.00","2,000.00","1,948.00"
20230525,BP PUI PUI,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,PdP,280,PLANILLA,CAS,CAS,2.3.2.8.1.1,CONTRATO ADMINISTRATIVO DE SERVICIOS,"45,300.00","45,300.00","7,396.34"
20230525,BP PUI PUI,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,PdP,280,EST?NDAR,GO,CALZADO,2.3.1.2.1.3,CALZADO,960.00,960.00,950.00
20230525,DGANP,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DEL RECURSO PAISAJE EN AREAS NATURALES PROTEGIDAS,DyT,KFW,176,EST?NDAR,GO,VIATICOS,2.3.2.1.2.2,VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,"4,840.00","4,840.00",0.00
20230525,PN CERROS DE AMOTAPE,GESTION DEL PROGRAMA,RO,SERNANP,82,PLANILLA,CAS,CAS,2.3.2.8.1.4,AGUINALDOS DE C.A.S.,"3,000.00","3,000.00",0.00
20230525,PN CUTERVO,GESTION DEL PROGRAMA,RO,SERNANP,18,PROHIBIDA SERV BAS,GO,PROH. SERV. BASICO,2.3.2.2.1.1,SERVICIO DE SUMINISTRO DE ENERGIA ELECTRICA,"1,410.00",960.00,637.60
20230525,PN ICHIGKAT MUJA - CORDILLERA DEL CONDOR,GESTION DEL PROGRAMA,RO,SERNANP,7,PLANILLA,CAS,CAS,2.3.2.8.1.4,AGUINALDOS DE C.A.S.,"1,800.00","1,800.00",0.00
20230525,PN SIERRA DEL DIVISOR,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,KFW,144,PLANILLA,CAS,CAS,2.3.2.8.1.2,CONTRIBUCIONES A ESSALUD DE C.A.S.,"28,068.00","28,068.00","9,650.02"
20230525,RC EL SIRA,GESTION DEL PROGRAMA,RO,SERNANP,26,EST?NDAR,GO,ASEO Y LIMPIEZA,2.3.1.5.3.1,"ASEO, LIMPIEZA Y TOCADOR",360.00,360.00,360.00
20230525,RC EL SIRA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,KFW,115,EST?NDAR,GO,GO,2.3.1.7.1.1,ENSERES,"8,760.00","8,760.00","8,760.00"
20230525,RC HUIMEKI,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,DyT,KFW,403,PROH. MANT,GO,PROH. MANT VEH.,2.3.1.6.1.1,DE VEHICULOS,900.00,0.00,0.00
20230525,RC HUIMEKI,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DE RECURSOS RENOVABLES EN AREAS NATURALES PROTEGIDAS,DyT,KFW,404,PROH. SERV. VARIOS,GO,PROH. SERV.  PUBLIC/PERS NAT. Y JUR.,2.3.2.7.11.99,SERVICIOS DIVERSOS,"6,629.00","3,040.00","3,040.00"
20230525,RC HUIMEKI,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DE RECURSOS RENOVABLES EN AREAS NATURALES PROTEGIDAS,DyT,KFW,404,EST?NDAR,GO,CALZADO,2.3.1.2.1.3,CALZADO,800.00,399.00,399.00
20230525,RC MACHIGUENGA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,112,EST?NDAR,GO,ASEO Y LIMPIEZA,2.3.1.5.3.1,"ASEO, LIMPIEZA Y TOCADOR","1,200.00",400.00,0.00
20230525,RC PURUS,GESTION DEL PROGRAMA,RO,SERNANP,85,PLANILLA,CAS,CAS,2.3.2.8.1.2,CONTRIBUCIONES A ESSALUD DE C.A.S.,"6,456.00","6,456.00","2,205.28"
20230525,RC PURUS,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,RO,SERNANP,223,PROH. MANT,GO,PROH. MANT INFR.,2.3.2.4.2.1,"DE EDIFICACIONES, OFICINAS Y ESTRUCTURAS","25,000.00","25,000.00","25,000.00"
20230525,RN ALLPAHUAYO MISHANA,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DEL RECURSO PAISAJE EN AREAS NATURALES PROTEGIDAS,DyT,KFW,177,EST?NDAR,GO,BOLETOS / ADQ. BIENES IMPR.,2.3.1.99.1.3,"LIBROS, DIARIOS, REVISTAS Y OTROS BIENES IMPRESOS NO VINCULADOS A ENSE?ANZA","3,000.00","2,000.00","2,000.00"
20230525,RN SAN FERNANDO,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,RO,SERNANP,247,PROH. MANT,GO,PROH. MANT INFR.,2.3.2.4.2.1,"DE EDIFICACIONES, OFICINAS Y ESTRUCTURAS","15,000.00","7,500.00","7,500.00"
20230525,RN TAMBOPATA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,AIDER SUR,284,PLANILLA,CAS,CAS,2.3.2.8.1.2,CONTRIBUCIONES A ESSALUD DE C.A.S.,"22,185.00","22,185.00","5,169.53"
20230525,RP NOR YAUYOS COCHAS,IMPLEMENTACION DE BRIGADAS PARA LA ATENCION FRENTE A EMERGENCIAS Y DESASTRES,RO,SERNANP,190,EST?NDAR,GO,UTILES DE ESCRIT.,2.3.1.5.1.2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA","2,743.00",0.00,0.00
20230525,RVS PANTANOS DE VILLA,GESTION DEL PROGRAMA,RO,SERNANP,43,EST?NDAR,GO,ASEO Y LIMPIEZA,2.3.1.5.3.1,"ASEO, LIMPIEZA Y TOCADOR",636.00,318.00,318.00
20230525,SN CALIPUY,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,CIMA,124,PLANILLA,CAS,CAS,2.3.2.8.1.4,AGUINALDOS DE C.A.S.,600.00,600.00,0.00
20230525,SN PAMPA HERMOSA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,PdP,119,EST?NDAR,GO,MEDICAMENTOS,2.3.1.8.1.2,MEDICAMENTOS,"2,400.00","1,998.00","1,432.00"
20230525,SN TABACONAS NAMBALLE,DESARROLLO DE ESPACIOS PARTICIPATIVOS PARA LA CONSERVACION DE LOS RECURSOS NATURALES,DyT,PdP,394,EST?NDAR,GO,BOLETOS / ADQ. BIENES IMPR.,2.3.1.99.1.3,"LIBROS, DIARIOS, REVISTAS Y OTROS BIENES IMPRESOS NO VINCULADOS A ENSE?ANZA","5,500.00","5,500.00","5,500.00"
20230525,ZR ANCON,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,129,PLANILLA,CAS,CAS,2.3.2.8.1.2,CONTRIBUCIONES A ESSALUD DE C.A.S.,"5,616.00","5,616.00","2,893.96"
20230525,BP SAN MATIAS SAN CARLOS,DEMARCACION FISICA DE LOS LIMITES DE LAS AREAS NATURALES PROTEGIDAS CON CATEGORIA DEFINITIVA,DyT,PdP,304,PROH. MANT,GO,PROH. MANT VEH.,2.3.2.4.5.1,DE VEHICULOS,"3,000.00",0.00,0.00
20230525,BP SAN MATIAS SAN CARLOS,DEMARCACION FISICA DE LOS LIMITES DE LAS AREAS NATURALES PROTEGIDAS CON CATEGORIA DEFINITIVA,DyT,PdP,304,EST?NDAR,GO,SERV. DIVERSOS,2.3.2.7.11.2,"TRANSPORTE Y TRASLADO DE CARGA, BIENES Y MATERIALES","2,100.00","2,100.00",600.00
20230525,DGANP,GESTION DEL PROGRAMA,RO,SERNANP,40,PLANILLA,CAS,CAS,2.3.2.8.1.2,CONTRIBUCIONES A ESSALUD DE C.A.S.,"42,233.00","42,233.00","15,549.69"
20230525,PN HUASCARAN,IMPLEMENTACION DE BRIGADAS PARA LA ATENCION FRENTE A EMERGENCIAS Y DESASTRES,RO,SERNANP,180,EST?NDAR,GO,GO,2.3.1.99.1.1,HERRAMIENTAS,"5,000.00","5,000.00","2,440.00"
20230525,PN HUASCARAN,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,CIMA,98,PLANILLA,CAS,CAS,2.3.2.8.1.1,CONTRATO ADMINISTRATIVO DE SERVICIOS,"113,715.00","113,715.00","19,641.90"
20230525,PN SIERRA DEL DIVISOR,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,144,EST?NDAR,GO,COMBUSTIBLE,2.3.1.3.1.1,COMBUSTIBLES Y CARBURANTES,"38,060.00","14,489.47","12,447.88"
20230525,PN YAGUAS,DESARROLLO DE ESPACIOS PARTICIPATIVOS PARA LA CONSERVACION DE LOS RECURSOS NATURALES,DyT,PdP,337,EST?NDAR,GO,MOV. LOCAL,2.3.2.1.2.99,OTROS GASTOS,350.00,350.00,0.00
20230525,RC AIRO PAI,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DE RECURSOS RENOVABLES EN AREAS NATURALES PROTEGIDAS,DyT,KFW,400,EST?NDAR,GO,TALLERES,2.3.2.7.10.1,"SEMINARIOS ,TALLERES Y SIMILARES ORGANIZADOS POR LA  INSTITUCION","6,000.00",0.00,0.00
20230525,RN LACHAY,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,133,PROHIBIDA SERV BAS,GO,PROH. SERV. BASICO,2.3.2.2.2.3,SERVICIO DE INTERNET,"4,464.00","3,717.00",0.00
20230525,RN PACAYA SAMIRIA,OPERACION Y MANTENIMIENTO DE INFRAESTRUCTURA,DyT,KFW,409,EQUIPAMIENTO,EQUIPAMIENTO,EQUIPAMIENTO,2.6.3.2.3.3,EQUIPOS DE TELECOMUNICACIONES,"24,050.00",0.00,0.00
20230525,RN PACAYA SAMIRIA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,KFW,141,EST?NDAR,GO,LUBRICANTES,2.3.1.3.1.3,"LUBRICANTES, GRASAS Y AFINES","10,520.00","7,544.00","4,771.50"
20230525,RN PACAYA SAMIRIA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,FIDEICOMISO,415,EST?NDAR,GO,LUBRICANTES,2.3.1.3.1.3,"LUBRICANTES, GRASAS Y AFINES",400.00,400.00,0.00
20230525,RN PUCACURO,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,140,PLANILLA,CAS,CAS,2.3.2.8.1.4,AGUINALDOS DE C.A.S.,"6,600.00","6,600.00",0.00
20230525,RN PUCACURO,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,KFW,140,PROH. MANT,GO,PROH. MANT VEH.,2.3.1.6.1.1,DE VEHICULOS,"13,182.00",0.00,0.00
20230525,RN PUCACURO,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,KFW,140,PLANILLA,CAS,CAS,2.3.2.8.1.2,CONTRIBUCIONES A ESSALUD DE C.A.S.,"11,227.00","11,227.00","4,009.60"
20230525,RN TAMBOPATA,EVALUACION DE ZONAS DEGRADADAS EN PROCESO DE RESTAURACION,RO,SERNANP,166,PROH. MANT,GO,PROH. MANT VEH.,2.3.2.4.5.1,DE VEHICULOS,"16,700.00","2,155.00","2,155.00"
20230525,RN TITICACA,GESTION DEL PROGRAMA,RO,SERNANP,76,EST?NDAR,GO,ALQUILER DE LOCAL,2.3.2.5.1.1,DE EDIFICIOS Y ESTRUCTURAS,"10,800.00","4,500.00","3,600.00"
20230525,SH BOSQUE DE POMAC,GESTION DEL PROGRAMA,RO,SERNANP,38,EST?NDAR,GO,BOLETOS / ADQ. BIENES IMPR.,2.3.1.99.1.3,"LIBROS, DIARIOS, REVISTAS Y OTROS BIENES IMPRESOS NO VINCULADOS A ENSE?ANZA","3,000.00","3,000.00","3,000.00"
20230525,SH PAMPA DE AYACUCHO,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,103,PLANILLA,CAS,CAS,2.3.2.8.1.2,CONTRIBUCIONES A ESSALUD DE C.A.S.,"6,656.00","6,656.00","2,995.60"
20230525,BP PUI PUI,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,118,EQUIPAMIENTO,EQUIPAMIENTO,EQUIPAMIENTO,2.6.3.2.1.2,MOBILIARIO,"6,000.00",0.00,0.00
20230525,DDE,PROPUESTAS DE CREACION Y/O CATEGORIZACION DE AREAS NATURALES PROTEGIDAS ELABORADAS,DyT,PdP,167,PLANILLA,CAS,CAS,2.3.2.8.1.4,AGUINALDOS DE C.A.S.,600.00,600.00,0.00
20230525,OA - UNIDADES OPERATIVAS,GESTION DEL PROGRAMA,RO,SERNANP,50,EST?NDAR,GO,SERV. SEG. Y VIG.,2.3.2.3.1.2,SERVICIOS DE SEGURIDAD Y VIGILANCIA,"84,546.00","84,546.00",0.00
20230525,PN BAHUAJA SONENE,GESTION DEL PROGRAMA,RO,SERNANP,77,EST?NDAR,GO,SERV. SEG. Y VIG.,2.3.2.3.1.2,SERVICIOS DE SEGURIDAD Y VIGILANCIA,"38,500.00",0.00,0.00
20230525,RC MACHIGUENGA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,112,PLANILLA,CAS,CAS,2.3.2.8.1.4,AGUINALDOS DE C.A.S.,"4,200.00","4,200.00",0.00
20230525,RN SAN FERNANDO,GESTION DEL PROGRAMA,RO,SERNANP,27,PROHIBIDA SERV BAS,GO,PROH. SERV. BASICO,2.3.2.2.1.1,SERVICIO DE SUMINISTRO DE ENERGIA ELECTRICA,"2,355.00","1,152.30",858.80
20230525,ZR CHANCAY BA?OS,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,110,EST?NDAR,GO,ALIMENTOS,2.3.1.1.1.1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,"10,800.00","5,400.00","4,500.00"
20230525,ZR SANTIAGO COMAINA,ELABORACION DE MAPAS DE ACTIVIDAD MINERA ILEGAL,RO,SERNANP,191,EST?NDAR,GO,LUBRICANTES,2.3.1.3.1.3,"LUBRICANTES, GRASAS Y AFINES","3,020.00","1,220.00",610.00
20230525,BP PAGAIBAMBA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,RO,SERNANP,106,PLANILLA,CAS,CAS,2.3.2.8.1.2,CONTRIBUCIONES A ESSALUD DE C.A.S.,"1,664.00","1,664.00",691.37
20230525,DDE,INSTRUMENTOS DE PLANIFICACION Y DESARROLLO EN AREAS NATURALES PROTEGIDAS ELABORADOS,RO,SERNANP,168,EQUIPAMIENTO,EQUIPAMIENTO,EQUIPAMIENTO,2.6.3.2.1.2,MOBILIARIO,"2,500.00","2,400.00","2,400.00"
20230525,DDE,SEGUIMIENTO Y EVALUACION DEL PROGRAMA,DyT,KFW,257,PLANILLA,CAS,CAS,2.3.2.8.1.4,AGUINALDOS DE C.A.S.,"3,000.00","3,000.00",0.00
20230525,OPP - ARTICULACION TERRITORIAL,GESTION DEL PROGRAMA,RO,SERNANP,52,EST?NDAR,GO,GO,2.3.2.7.13.98,OTROS SERVICIOS T?CNICOS Y PROFESIONALES DESARROLLADOS POR PERSONAS JUR?DICAS,"62,848.00","62,848.00","35,000.00"
20230525,PN BAHUAJA SONENE,GESTION DEL PROGRAMA,RO,SERNANP,77,EST?NDAR,GO,SOAT,2.3.2.6.3.3,SEGURO OBLIGATORIO ACCIDENTES DE TRANSITO (SOAT),"1,800.00","1,600.00",450.00
20230525,PN HUASCARAN,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DEL RECURSO PAISAJE EN AREAS NATURALES PROTEGIDAS,RO,SERNANP,173,EST?NDAR,GO,ALIMENTOS,2.3.1.1.1.1,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,"5,340.00","2,670.00","2,670.00"
20230525,PN YAGUAS,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,PdP,142,EST?NDAR,GO,GASES,2.3.1.3.1.2,GASES,400.00,345.00,345.00
20230525,PN YANACHAGA CHEMILLEN,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,PdP,150,EST?NDAR,GO,GO,2.3.1.5.4.1,"ELECTRICIDAD, ILUMINACION Y ELECTRONICA",546.00,546.00,342.50
20230525,PN YANACHAGA CHEMILLEN,SEGUIMIENTO Y EVALUACION DEL PROGRAMA,DyT,PdP,338,EST?NDAR,GO,UTILES DE ESCRIT.,2.3.1.5.1.2,"PAPELERIA EN GENERAL, UTILES Y MATERIALES DE OFICINA",374.00,374.00,355.26
20230525,RC AIRO PAI,OTORGAMIENTO Y RENOVACION DE DERECHOS PARA EL APROVECHAMIENTO DE RECURSOS RENOVABLES EN AREAS NATURALES PROTEGIDAS,DyT,KFW,400,EST?NDAR,GO,CALZADO,2.3.1.2.1.3,CALZADO,"1,650.00",435.50,435.50
20230525,RC ASHANINKA,INSTRUMENTOS DE PLANIFICACION Y DESARROLLO EN AREAS NATURALES PROTEGIDAS ELABORADOS,DyT,PdP,345,EST?NDAR,GO,COMBUSTIBLE,2.3.1.3.1.1,COMBUSTIBLES Y CARBURANTES,"3,300.00","3,300.00","3,298.50"
20230525,RC EL SIRA,VIGILANCIA  Y CONTROL PARA LA PROTECCION DE AREAS NATURALES,DyT,KFW,115,PROH. MANT,GO,PROH. MANT INFR.,2.3.1.6.1.4,DE SEGURIDAD,"1,000.00","1,000.00","1,000.00"
20230525,RC MACHIGUENGA,GESTION DEL PROGRAMA,DyT,PdP,355,EST?NDAR,GO,GO,2.3.1.99.1.4,"SIMBOLOS, DISTINTIVOS Y CONDECORACIONES","1,000.00","1,000.00","1,000.00"
